;id_institucion;nom_institucion;nom_institucion_html;id_carrera;nombre_carrera;nombre_carrera_HTML;nombre_carrera_no_tilde;ORM_laravel
891;121;Universidad de Antofagasta;Universidad de Antofagasta;173;Técnico en Minería y Metalurgia;"T&eacute;cnico en Miner&iacute;a y Metalurgia";Tecnico en Mineria y Metalurgia;
892;121;Universidad de Antofagasta;Universidad de Antofagasta;199;Tecnología Médica;"Tecnolog&iacute;a M&eacute;dica";Tecnologia Medica;
893;121;Universidad de Antofagasta;Universidad de Antofagasta;201;Trabajo Social;Trabajo Social;Trabajo Social;
894;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
895;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;20;Derecho;Derecho;Derecho;
896;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
897;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
898;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;105;Pedagogía en Historia, Geografía y Ciencias Sociales;"Pedagog&iacute;a en Historia, Geograf&iacute;a y Ciencias Sociales";Pedagogia en Historia, Geografia y Ciencias Sociales;
899;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;108;Pedagogía en Matemáticas y Computación;"Pedagog&iacute;a en Matem&aacute;ticas y Computaci&oacute;n";Pedagogia en Matematicas y Computacion;
900;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;109;Periodismo;Periodismo;Periodismo;
901;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;111;Psicología;"Psicolog&iacute;a";Psicologia;
902;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;123;Sociología;"Sociolog&iacute;a";Sociologia;
903;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
904;122;Universidad de Arte y Ciencias Sociales ARCIS;Universidad de Arte y Ciencias Sociales ARCIS;201;Trabajo Social;Trabajo Social;Trabajo Social;
905;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";1;Actuación y Teatro;"Actuaci&oacute;n y Teatro";Actuacion y Teatro;
906;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";9;Arquitectura;Arquitectura;Arquitectura;
907;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";16;Comunicación Audiovisual y/o Multimedia;"Comunicaci&oacute;n Audiovisual y/o Multimedia";Comunicacion Audiovisual y/o Multimedia;
908;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";20;Derecho;Derecho;Derecho;
909;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
910;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";91;Música, Canto o Danza;"M&uacute;sica, Canto o Danza";Musica, Canto o Danza;
911;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";111;Psicología;"Psicolog&iacute;a";Psicologia;
912;123;Universidad de Artes, Ciencias y Comunicación - UNIACC;"Universidad de Artes, Ciencias y Comunicaci&oacute;n - UNIACC";113;Publicidad;Publicidad;Publicidad;
913;124;Universidad de Atacama;Universidad de Atacama;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
914;124;Universidad de Atacama;Universidad de Atacama;130;Técnico en Administración de Empresas;"T&eacute;cnico en Administraci&oacute;n de Empresas";Tecnico en Administracion de Empresas;
915;124;Universidad de Atacama;Universidad de Atacama;165;Técnico en Instrumentación, Automatización y Control Industrial;"T&eacute;cnico en Instrumentaci&oacute;n, Automatizaci&oacute;n y Control Industrial";Tecnico en Instrumentacion, Automatizacion y Control Industrial;
916;124;Universidad de Atacama;Universidad de Atacama;173;Técnico en Minería y Metalurgia;"T&eacute;cnico en Miner&iacute;a y Metalurgia";Tecnico en Mineria y Metalurgia;
917;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";6;Agronomía;"Agronom&iacute;a";Agronomia;
918;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";7;Analista Químico;"Analista Qu&iacute;mico";Analista Quimico;
919;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";8;Antropología;"Antropolog&iacute;a";Antropologia;
920;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";9;Arquitectura;Arquitectura;Arquitectura;
921;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
922;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";12;Biología;"Biolog&iacute;a";Biologia;
923;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";13;Biología Marina y Ecología Marina;"Biolog&iacute;a Marina y Ecolog&iacute;a Marina";Biologia Marina y Ecologia Marina;
924;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";14;Bioquímica;"Bioqu&iacute;mica";Bioquimica;
925;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";15;Ciencias Políticas;"Ciencias Pol&iacute;ticas";Ciencias Politicas;
926;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";18;Contador Auditor;Contador Auditor;Contador Auditor;
927;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";20;Derecho;Derecho;Derecho;
928;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
929;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";28;Física y Astronomía;"F&iacute;sica y Astronom&iacute;a";Fisica y Astronomia;
930;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";29;Fonoaudiología;"Fonoaudiolog&iacute;a";Fonoaudiologia;
931;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";32;Geología;"Geolog&iacute;a";Geologia;
932;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";35;Ingeniería Agroindustrial;"Ingenier&iacute;a Agroindustrial";Ingenieria Agroindustrial;
933;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";39;Ingeniería Civil Eléctrica;"Ingenier&iacute;a Civil El&eacute;ctrica";Ingenieria Civil Electrica;
934;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";40;Ingeniería Civil Electrónica;"Ingenier&iacute;a Civil Electr&oacute;nica";Ingenieria Civil Electronica;
935;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
936;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
937;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";46;Ingeniería Civil Mecánica;"Ingenier&iacute;a Civil Mec&aacute;nica";Ingenieria Civil Mecanica;
938;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";47;Ingeniería Civil Metalúrgica;"Ingenier&iacute;a Civil Metal&uacute;rgica";Ingenieria Civil Metalurgica;
939;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";48;Ingeniería Civil Química;"Ingenier&iacute;a Civil Qu&iacute;mica";Ingenieria Civil Quimica;
940;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";49;Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería;"Ingenier&iacute;a Civil, plan com&uacute;n y licenciatura en Ciencias de la Ingenier&iacute;a";Ingenieria Civil, plan comun y licenciatura en Ciencias de la Ingenieria;
941;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
942;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";54;Ingeniería en Biotecnología y Bioingeniería;"Ingenier&iacute;a en Biotecnolog&iacute;a y Bioingenier&iacute;a";Ingenieria en Biotecnologia y Bioingenieria;
943;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";69;Ingeniería en Medio Ambiente;"Ingenier&iacute;a en Medio Ambiente";Ingenieria en Medio Ambiente;
944;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";80;Ingeniería Forestal;"Ingenier&iacute;a Forestal";Ingenieria Forestal;
945;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
946;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";89;Medicina;Medicina;Medicina;
947;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";90;Medicina Veterinaria;Medicina Veterinaria;Medicina Veterinaria;
948;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";92;Nutrición y Dietética;"Nutrici&oacute;n y Diet&eacute;tica";Nutricion y Dietetica;
949;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";93;Obstetricia y Puericultura;Obstetricia y Puericultura;Obstetricia y Puericultura;
950;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";94;Odontología;"Odontolog&iacute;a";Odontologia;
951;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";96;Pedagogía en Artes y Música;"Pedagog&iacute;a en Artes y M&uacute;sica";Pedagogia en Artes y Musica;
952;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";97;Pedagogía en Ciencias;"Pedagog&iacute;a en Ciencias";Pedagogia en Ciencias;
953;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
954;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
955;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
956;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
957;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";104;Pedagogía en Filosofía y Religión;"Pedagog&iacute;a en Filosof&iacute;a y Religi&oacute;n";Pedagogia en Filosofia y Religion;
958;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";105;Pedagogía en Historia, Geografía y Ciencias Sociales;"Pedagog&iacute;a en Historia, Geograf&iacute;a y Ciencias Sociales";Pedagogia en Historia, Geografia y Ciencias Sociales;
959;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
960;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";107;Pedagogía en Lenguaje, Comunicación y/o Castellano;"Pedagog&iacute;a en Lenguaje, Comunicaci&oacute;n y/o Castellano";Pedagogia en Lenguaje, Comunicacion y/o Castellano;
961;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";108;Pedagogía en Matemáticas y Computación;"Pedagog&iacute;a en Matem&aacute;ticas y Computaci&oacute;n";Pedagogia en Matematicas y Computacion;
962;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";109;Periodismo;Periodismo;Periodismo;
963;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";111;Psicología;"Psicolog&iacute;a";Psicologia;
964;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";116;Química y Farmacia;"Qu&iacute;mica y Farmacia";Quimica y Farmacia;
965;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";123;Sociología;"Sociolog&iacute;a";Sociologia;
966;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";199;Tecnología Médica;"Tecnolog&iacute;a M&eacute;dica";Tecnologia Medica;
967;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";201;Trabajo Social;Trabajo Social;Trabajo Social;
968;125;Universidad de Concepción;"Universidad de Concepci&oacute;n";202;Traducción e Interpretación;"Traducci&oacute;n e Interpretaci&oacute;n";Traduccion e Interpretacion;
969;126;Universidad de Chile;Universidad de Chile;4;Administración Pública;"Administraci&oacute;n P&uacute;blica";Administracion Publica;
970;126;Universidad de Chile;Universidad de Chile;6;Agronomía;"Agronom&iacute;a";Agronomia;
971;126;Universidad de Chile;Universidad de Chile;8;Antropología;"Antropolog&iacute;a";Antropologia;
972;126;Universidad de Chile;Universidad de Chile;9;Arquitectura;Arquitectura;Arquitectura;
973;126;Universidad de Chile;Universidad de Chile;10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
974;126;Universidad de Chile;Universidad de Chile;12;Biología;"Biolog&iacute;a";Biologia;
975;126;Universidad de Chile;Universidad de Chile;14;Bioquímica;"Bioqu&iacute;mica";Bioquimica;
976;126;Universidad de Chile;Universidad de Chile;20;Derecho;Derecho;Derecho;
977;126;Universidad de Chile;Universidad de Chile;21;Diseño;"Dise&ntilde;o";Diseño;
978;126;Universidad de Chile;Universidad de Chile;26;Enfermería;"Enfermer&iacute;a";Enfermeria;
979;126;Universidad de Chile;Universidad de Chile;27;Filosofía;"Filosof&iacute;a";Filosofia;
980;126;Universidad de Chile;Universidad de Chile;28;Física y Astronomía;"F&iacute;sica y Astronom&iacute;a";Fisica y Astronomia;
981;126;Universidad de Chile;Universidad de Chile;29;Fonoaudiología;"Fonoaudiolog&iacute;a";Fonoaudiologia;
982;126;Universidad de Chile;Universidad de Chile;31;Geografía;"Geograf&iacute;a";Geografia;
983;126;Universidad de Chile;Universidad de Chile;32;Geología;"Geolog&iacute;a";Geologia;
984;126;Universidad de Chile;Universidad de Chile;33;Historia;Historia;Historia;
985;126;Universidad de Chile;Universidad de Chile;39;Ingeniería Civil Eléctrica;"Ingenier&iacute;a Civil El&eacute;ctrica";Ingenieria Civil Electrica;
986;126;Universidad de Chile;Universidad de Chile;41;Ingeniería Civil en Biotecnología y/o Bioingeniería;"Ingenier&iacute;a Civil en Biotecnolog&iacute;a y/o Bioingenier&iacute;a";Ingenieria Civil en Biotecnologia y/o Bioingenieria;
987;126;Universidad de Chile;Universidad de Chile;42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
988;126;Universidad de Chile;Universidad de Chile;43;Ingeniería Civil en Minas;"Ingenier&iacute;a Civil en Minas";Ingenieria Civil en Minas;
989;126;Universidad de Chile;Universidad de Chile;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
990;126;Universidad de Chile;Universidad de Chile;46;Ingeniería Civil Mecánica;"Ingenier&iacute;a Civil Mec&aacute;nica";Ingenieria Civil Mecanica;
991;126;Universidad de Chile;Universidad de Chile;49;Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería;"Ingenier&iacute;a Civil, plan com&uacute;n y licenciatura en Ciencias de la Ingenier&iacute;a";Ingenieria Civil, plan comun y licenciatura en Ciencias de la Ingenieria;
992;126;Universidad de Chile;Universidad de Chile;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
993;126;Universidad de Chile;Universidad de Chile;52;Ingeniería en Alimentos;"Ingenier&iacute;a en Alimentos";Ingenieria en Alimentos;
994;126;Universidad de Chile;Universidad de Chile;54;Ingeniería en Biotecnología y Bioingeniería;"Ingenier&iacute;a en Biotecnolog&iacute;a y Bioingenier&iacute;a";Ingenieria en Biotecnologia y Bioingenieria;
995;126;Universidad de Chile;Universidad de Chile;59;Ingeniería en Control de Gestión;"Ingenier&iacute;a en Control de Gesti&oacute;n";Ingenieria en Control de Gestion;
996;126;Universidad de Chile;Universidad de Chile;74;Ingeniería en Recursos Renovables;"Ingenier&iacute;a en Recursos Renovables";Ingenieria en Recursos Renovables;
997;126;Universidad de Chile;Universidad de Chile;80;Ingeniería Forestal;"Ingenier&iacute;a Forestal";Ingenieria Forestal;
